name,busNumber,startTime_iso,startTime_unix,endTime_iso,endTime_unix,drivenDistance,busRoute,energyConsumption,itcs_numberOfPassengers_mean,itcs_numberOfPassengers_min,itcs_numberOfPassengers_max,status_gridIsAvailable_mean,temperature_ambient_mean,temperature_ambient_min,temperature_ambient_max
"B183_2021-10-08_03-48-07_2021-10-08_07-50-28",183,"2021-10-08T03:48:07Z",1633664887,"2021-10-08T07:50:28Z",1633679428,62821.33,"83",3.542516e+08,17.64844,0,64,0.4518636,285.0105,283.15,292.15
"B183_2021-10-08_13-48-26_2021-10-08_18-14-28",183,"2021-10-08T13:48:26Z",1633700906,"2021-10-08T18:14:28Z",1633716868,62934.41,"83",3.542156e+08,20,3,64,0.4401428,289.1998,287.15,294.0459
"B183_2021-10-09_05-47-06_2021-10-09_18-39-35",183,"2021-10-09T05:47:06Z",1633758426,"2021-10-09T18:39:35Z",1633804775,188941,"83",1.057264e+09,11.05852,0,37,0.5456526,286.2674,282.15,293.15
"B183_2021-10-11_04-13-09_2021-10-11_07-32-22",183,"2021-10-11T04:13:09Z",1633925589,"2021-10-11T07:32:22Z",1633937542,48376.3,"83",3.544004e+08,17.60825,0,58,0.4874519,280.5204,279.15,292.15
"B183_2021-10-11_13-15-25_2021-10-11_18-27-12",183,"2021-10-11T13:15:25Z",1633958125,"2021-10-11T18:27:12Z",1633976832,77480.71,"83",4.158953e+08,13.81132,0,45,0.4551529,286.3229,283.15,292.15
"B183_2021-10-15_04-06-01_2021-10-15_18-20-13",183,"2021-10-15T04:06:01Z",1634270761,"2021-10-15T18:20:13Z",1634322013,208982.8,"83",1.192394e+09,13.92922,0,50,0.4714261,285.3709,279.15,292.15
"B183_2021-10-18_03-57-42_2021-10-18_18-43-44",183,"2021-10-18T03:57:42Z",1634529462,"2021-10-18T18:43:44Z",1634582624,223544.3,"83",1.266968e+09,14.9467,0,83,0.4780392,285.298,280.15,292.15
"B183_2021-10-19_03-07-27_2021-10-19_21-38-02",183,"2021-10-19T03:07:27Z",1634612847,"2021-10-19T21:38:02Z",1634679482,289868.3,"33",1.616199e+09,15.30233,0,43,0.9337445,286.9945,281.15,292.15
"B183_2021-10-20_03-33-43_2021-10-20_17-29-47",183,"2021-10-20T03:33:43Z",1634700823,"2021-10-20T17:29:47Z",1634750987,234317.9,"46",1.216293e+09,16.79928,0,44,0.9696396,289.9934,282.15,294.15
"B183_2021-10-21_03-47-50_2021-10-21_07-51-40",183,"2021-10-21T03:47:50Z",1634788070,"2021-10-21T07:51:40Z",1634802700,62919.68,"83",3.832548e+08,15.64062,0,54,0.4584102,287.1233,286.15,293.15
"B183_2021-10-21_13-58-55_2021-10-21_18-13-27",183,"2021-10-21T13:58:55Z",1634824735,"2021-10-21T18:13:27Z",1634840007,62952.24,"83",3.38276e+08,20.875,0,71,0.4019512,288.9078,287.15,294.15
"B183_2021-10-22_03-53-59_2021-10-22_07-19-24",183,"2021-10-22T03:53:59Z",1634874839,"2021-10-22T07:19:24Z",1634887164,48339.99,"83",2.904809e+08,14.29897,0,46,0.4897777,284.9351,282.15,293.15
"B183_2021-10-22_13-48-24_2021-10-22_18-15-09",183,"2021-10-22T13:48:24Z",1634910504,"2021-10-22T18:15:09Z",1634926509,63031.16,"83",3.920886e+08,20.26562,1,61,0.4159065,284.447,281.15,292.15
"B183_2021-10-25_04-10-19_2021-10-25_18-04-41",183,"2021-10-25T04:10:19Z",1635135019,"2021-10-25T18:04:41Z",1635185081,203947.7,"83",1.285793e+09,19.02594,0,92,0.5185067,284.5768,279.15,292.15
"B183_2021-10-26_04-08-19_2021-10-26_18-25-46",183,"2021-10-26T04:08:19Z",1635221299,"2021-10-26T18:25:46Z",1635272746,209162.3,"83",1.239877e+09,20.37443,0,101,0.4964041,285.7045,282.15,289.15
"B183_2021-10-27_04-02-10_2021-10-27_07-16-58",183,"2021-10-27T04:02:10Z",1635307330,"2021-10-27T07:16:58Z",1635319018,48350.92,"83",3.052716e+08,19.75258,0,58,0.456412,280.7635,280.15,289.15
"B183_2021-10-27_13-27-49_2021-10-27_18-36-51",183,"2021-10-27T13:27:49Z",1635341269,"2021-10-27T18:36:51Z",1635359811,77600.82,"83",4.392315e+08,21.2956,1,104,0.4355822,285.7924,282.15,291.15
"B183_2021-10-28_04-07-47_2021-10-28_21-24-44",183,"2021-10-28T04:07:47Z",1635394067,"2021-10-28T21:24:44Z",1635456284,248930.4,"72",1.538792e+09,22.57483,0,93,0.9028255,283.2924,280.15,292.15
"B183_2021-10-29_03-44-37_2021-10-29_23-17-17",183,"2021-10-29T03:44:37Z",1635479077,"2021-10-29T23:17:17Z",1635549437,299352.3,"33",1.972556e+09,21.05405,0,72,0.9099928,282.2614,280.15,292.15
"B183_2021-10-31_08-40-29_2021-11-01_00-00-09",183,"2021-10-31T08:40:29Z",1635669629,"2021-11-01T00:00:09Z",1635724809,268971.8,"46",1.376452e+09,14.5816,0,46,0.9351226,287.0066,283.15,292.862
"B183_2021-11-01_04-33-37_2021-11-01_19-53-20",183,"2021-11-01T04:33:37Z",1635741217,"2021-11-01T19:53:20Z",1635796400,242086.5,"33",1.676163e+09,21.68633,1,83,0.8647797,283.673,281.15,291.15
"B183_2021-11-02_04-10-19_2021-11-02_22-33-59",183,"2021-11-02T04:10:19Z",1635826219,"2021-11-02T22:33:59Z",1635892439,290558.6,"33",1.876317e+09,20.28036,0,74,0.9297353,281.5073,279.15,291.15
"B183_2021-11-03_14-42-42_2021-11-03_18-55-49",183,"2021-11-03T14:42:42Z",1635950562,"2021-11-03T18:55:49Z",1635965749,63070.2,"83",4.130728e+08,25.29688,2,92,0.3820121,281.7869,280.15,291.15
"B183_2021-11-04_04-56-56_2021-11-04_18-20-32",183,"2021-11-04T04:56:56Z",1636001816,"2021-11-04T18:20:32Z",1636050032,199260.9,"83",1.422307e+09,20.15885,0,77,0.4992015,280.357,279.15,289.15
"B183_2021-11-05_04-54-16_2021-11-05_19-47-00",183,"2021-11-05T04:54:16Z",1636088056,"2021-11-05T19:47:00Z",1636141620,223919.5,"83",1.382659e+09,16.73347,0,72,0.4538225,281.1506,279.15,285.15
"B183_2021-11-06_06-40-49_2021-11-06_23-48-48",183,"2021-11-06T06:40:49Z",1636180849,"2021-11-06T23:48:48Z",1636242528,257973,"72",1.663755e+09,21.33733,0,56,0.88155,280.1272,277.15,291.15
"B183_2021-11-07_04-18-41_2021-11-07_08-24-34",183,"2021-11-07T04:18:41Z",1636258721,"2021-11-07T08:24:34Z",1636273474,60744.3,"72",4.146482e+08,5.027972,0,18,0.8362478,277.9667,276.15,289.15
"B183_2021-11-07_08-31-35_2021-11-07_23-31-27",183,"2021-11-07T08:31:35Z",1636273895,"2021-11-07T23:31:27Z",1636327887,214707.6,"72",1.316785e+09,17.26494,0,63,0.9176189,281.7138,278.15,283.15
"B183_2021-11-08_04-12-37_2021-11-08_22-33-44",183,"2021-11-08T04:12:37Z",1636344757,"2021-11-08T22:33:44Z",1636410824,290486.6,"33",1.938988e+09,21.48099,0,76,0.9080039,280.8371,279.15,291.15
"B183_2021-11-11_12-14-29_2021-11-11_23-31-45",183,"2021-11-11T12:14:29Z",1636632869,"2021-11-11T23:31:45Z",1636673505,171849.7,"31",1.140228e+09,26.04086,0,82,0.8147009,280.8472,279.15,283.15
"B183_2021-11-12_04-31-00_2021-11-12_19-57-06",183,"2021-11-12T04:31:00Z",1636691460,"2021-11-12T19:57:06Z",1636747026,242061.8,"33",1.687777e+09,18.0559,0,58,0.9298505,279.6598,278.15,289.15
"B183_2021-11-13_08-42-37_2021-11-14_00-02-57",183,"2021-11-13T08:42:37Z",1636792957,"2021-11-14T00:02:57Z",1636848177,231347.9,"72",1.518075e+09,22.79266,1,56,0.88709,281.5163,280.15,291.6925
"B183_2021-11-14_03-28-05_2021-11-14_21-55-40",183,"2021-11-14T03:28:05Z",1636860485,"2021-11-14T21:55:40Z",1636926940,285524.6,"31",1.907228e+09,15.85075,0,51,0.9272451,281.5161,280.15,289.15
"B183_2021-11-16_14-15-36_2021-11-16_19-29-08",183,"2021-11-16T14:15:36Z",1637072136,"2021-11-16T19:29:08Z",1637090948,77660.75,"83",5.179764e+08,19.23899,0,64,0.4666986,280.6938,280.15,291.15
"B183_2021-11-17_14-14-52_2021-11-17_19-28-35",183,"2021-11-17T14:14:52Z",1637158492,"2021-11-17T19:28:35Z",1637177315,72387.52,"83",5.012684e+08,20.97842,2,66,0.4010306,279.9044,279.15,289.15
"B183_2021-11-18_14-15-10_2021-11-18_19-00-12",183,"2021-11-18T14:15:10Z",1637244910,"2021-11-18T19:00:12Z",1637262012,68028.88,"83",4.75049e+08,21.10938,0,66,0.4380518,281.0659,279.15,291.15
"B183_2021-11-19_05-16-13_2021-11-19_19-08-46",183,"2021-11-19T05:16:13Z",1637298973,"2021-11-19T19:08:46Z",1637348926,204233.1,"83",1.461044e+09,19.38995,0,67,0.5058053,278.7953,277.15,289.15
"B183_2021-11-20_06-41-07_2021-11-20_19-05-09",183,"2021-11-20T06:41:07Z",1637390467,"2021-11-20T19:05:09Z",1637435109,180131.3,"83",1.27291e+09,11.59575,0,43,0.5103152,278.9562,278.15,289.15
"B183_2021-11-22_05-24-29_2021-11-22_08-36-15",183,"2021-11-22T05:24:29Z",1637558669,"2021-11-22T08:36:15Z",1637570175,48513.3,"83",3.655729e+08,22.30928,0,77,0.4737116,279.3198,278.15,289.15
"B183_2021-11-22_14-43-48_2021-11-22_18-57-20",183,"2021-11-22T14:43:48Z",1637592228,"2021-11-22T18:57:20Z",1637607440,63091.58,"83",4.181421e+08,19.25,2,79,0.3835535,280.0077,279.15,289.15
"B183_2021-11-23_05-01-04_2021-11-23_09-34-03",183,"2021-11-23T05:01:04Z",1637643664,"2021-11-23T09:34:03Z",1637660043,67333.45,"83",4.909927e+08,24.15385,0,77,0.5193529,279.3384,278.15,289.15
"B183_2021-11-24_15-00-47_2021-11-24_18-04-46",183,"2021-11-24T15:00:47Z",1637766047,"2021-11-24T18:04:46Z",1637777086,49102.3,"46",3.270811e+08,14.9292,0,56,0.9799819,279.9274,278.15,289.15
"B183_2021-12-16_14-16-41_2021-12-16_19-34-22",183,"2021-12-16T14:16:41Z",1639664201,"2021-12-16T19:34:22Z",1639683262,77688.13,"83",5.62041e+08,18.96855,5,58,0.4161377,279.3662,278.15,288.15
"B183_2021-12-18_23-37-00_2021-12-19_03-38-35",183,"2021-12-18T23:37:00Z",1639870620,"2021-12-19T03:38:35Z",1639885115,76216.06,"N4",4.813503e+08,9.198582,0,37,0.4916529,276.8632,275.15,288.15
"B183_2021-12-20_04-59-40_2021-12-20_08-17-47",183,"2021-12-20T04:59:40Z",1639976380,"2021-12-20T08:17:47Z",1639988267,48589.31,"83",3.572228e+08,13.73196,0,40,0.4544919,277.0924,276.15,288.15
"B183_2021-12-21_05-03-13_2021-12-21_19-25-01",183,"2021-12-21T05:03:13Z",1640062993,"2021-12-21T19:25:01Z",1640114701,209492.1,"83",1.566811e+09,14.67808,0,45,0.4707691,276.3176,275.15,288.15
"B183_2021-12-22_05-08-32_2021-12-22_19-06-12",183,"2021-12-22T05:08:32Z",1640149712,"2021-12-22T19:06:12Z",1640199972,204345.5,"83",1.535975e+09,12.81368,0,52,0.4822825,275.5323,275.15,288.15
"B183_2021-12-23_04-48-52_2021-12-23_08-48-05",183,"2021-12-23T04:48:52Z",1640234932,"2021-12-23T08:48:05Z",1640249285,63091.02,"83",5.115008e+08,10.77344,0,31,0.4570155,274.9173,274.15,286.15
"B183_2021-12-23_14-59-10_2021-12-23_19-12-09",183,"2021-12-23T14:59:10Z",1640271550,"2021-12-23T19:12:09Z",1640286729,63070.46,"83",3.942652e+08,13.375,1,39,0.4140975,279.9102,279.15,288.15
"B183_2021-12-24_05-00-10_2021-12-24_19-41-28",183,"2021-12-24T05:00:10Z",1640322010,"2021-12-24T19:41:28Z",1640374888,218821.8,"83",1.445624e+09,7.838631,0,29,0.4725884,279.9744,279.15,288.15
"B183_2021-12-27_05-23-30_2021-12-27_08-32-26",183,"2021-12-27T05:23:30Z",1640582610,"2021-12-27T08:32:26Z",1640593946,48463.39,"83",3.433751e+08,5.020618,0,15,0.4169533,279.6945,278.15,289.15
"B183_2021-12-28_05-02-37_2021-12-28_08-17-38",183,"2021-12-28T05:02:37Z",1640667757,"2021-12-28T08:17:38Z",1640679458,48469.9,"83",3.398022e+08,4.762887,0,16,0.4556486,279.98,279.15,288.15
"B183_2021-12-28_14-29-57_2021-12-28_19-39-09",183,"2021-12-28T14:29:57Z",1640701797,"2021-12-28T19:39:09Z",1640720349,77863.09,"83",4.943289e+08,8.842768,0,20,0.3921199,282.1997,281.15,288.15
"B183_2021-12-29_05-04-05_2021-12-29_08-16-57",183,"2021-12-29T05:04:05Z",1640754245,"2021-12-29T08:16:57Z",1640765817,48422.24,"83",3.301913e+08,5.948453,0,14,0.4563207,282.2738,281.15,288.15
"B183_2021-12-29_14-22-59_2021-12-29_19-34-35",183,"2021-12-29T14:22:59Z",1640787779,"2021-12-29T19:34:35Z",1640806475,77862.97,"83",5.509835e+08,10.35849,0,31,0.4208162,281.7169,280.15,289.15
"B183_2021-12-30_05-16-26_2021-12-30_19-05-22",183,"2021-12-30T05:16:26Z",1640841386,"2021-12-30T19:05:22Z",1640891122,204649.1,"83",1.18058e+09,9.601415,0,34,0.4777932,285.2108,282.15,289.15
"B183_2022-01-02_14-29-51_2022-01-02_23-34-57",183,"2022-01-02T14:29:51Z",1641133791,"2022-01-02T23:34:57Z",1641166497,148669.7,"33",8.957283e+08,10.24518,0,49,0.9087352,284.7505,282.15,291.15
"B183_2022-01-03_03-41-08_2022-01-03_08-10-13",183,"2022-01-03T03:41:08Z",1641181268,"2022-01-03T08:10:13Z",1641197413,78895.23,"46",4.479884e+08,7.67027,0,23,0.9407903,283.5564,282.15,291.15
"B183_2022-01-04_14-43-40_2022-01-04_18-27-13",183,"2022-01-04T14:43:40Z",1641307420,"2022-01-04T18:27:13Z",1641320833,58814.2,"46",3.155809e+08,15.12319,0,43,0.9629492,287.6915,285.15,292.15
"B183_2022-01-05_05-02-42_2022-01-05_19-18-00",183,"2022-01-05T05:02:42Z",1641358962,"2022-01-05T19:18:00Z",1641410280,209707,"83",1.575911e+09,14.22831,0,49,0.4827452,278.1441,276.15,291.15
"B183_2022-01-06_05-02-00_2022-01-06_08-18-08",183,"2022-01-06T05:02:00Z",1641445320,"2022-01-06T08:18:08Z",1641457088,48546.63,"83",3.723933e+08,19.89691,0,56,0.4733622,277.0046,275.15,288.15
"B183_2022-01-06_15-00-55_2022-01-06_19-12-02",183,"2022-01-06T15:00:55Z",1641481255,"2022-01-06T19:12:02Z",1641496322,63105.94,"83",4.479084e+08,20.66406,2,54,0.3881072,278.1346,276.15,289.15
"B183_2022-01-07_05-07-07_2022-01-07_19-18-23",183,"2022-01-07T05:07:07Z",1641532027,"2022-01-07T19:18:23Z",1641583103,209850,"83",1.588308e+09,15.48402,0,53,0.4720324,276.8391,275.15,288.15
"B183_2022-01-07_23-40-43_2022-01-08_03-31-21",183,"2022-01-07T23:40:43Z",1641598843,"2022-01-08T03:31:21Z",1641612681,68557.06,"N2",4.536251e+08,4.626984,0,13,0.4274875,276.9673,275.15,287.15
"B183_2022-01-08_23-40-17_2022-01-09_03-35-32",183,"2022-01-08T23:40:17Z",1641685217,"2022-01-09T03:35:32Z",1641699332,67962.92,"N2",4.753833e+08,7.495495,0,26,0.5155143,278.5645,277.15,288.15
"B183_2022-01-10_14-14-57_2022-01-10_19-26-20",183,"2022-01-10T14:14:57Z",1641824097,"2022-01-10T19:26:20Z",1641842780,77815.4,"83",5.653516e+08,15.15723,1,45,0.4098159,278.0374,276.15,287.15
"B183_2022-01-11_05-13-50_2022-01-11_19-04-57",183,"2022-01-11T05:13:50Z",1641878030,"2022-01-11T19:04:57Z",1641927897,204564,"83",1.467593e+09,15.31368,0,59,0.4819123,278.0047,277.15,287.15
"B183_2022-01-12_05-01-02_2022-01-12_18-26-41",183,"2022-01-12T05:01:02Z",1641963662,"2022-01-12T18:26:41Z",1642012001,199386.4,"83",1.423574e+09,15.29157,0,63,0.485664,276.3009,275.15,287.15
"B183_2022-01-13_04-55-30_2022-01-13_19-42-01",183,"2022-01-13T04:55:30Z",1642049730,"2022-01-13T19:42:01Z",1642102921,224353.1,"83",1.683124e+09,15.24009,0,70,0.4541472,275.7714,274.15,286.15
"B183_2022-01-14_05-22-01_2022-01-14_08-32-09",183,"2022-01-14T05:22:01Z",1642137721,"2022-01-14T08:32:09Z",1642149129,48510.52,"83",3.84162e+08,14.46392,0,44,0.4194934,275.1835,274.15,287.15
"B183_2022-01-14_14-37-52_2022-01-14_19-19-39",183,"2022-01-14T14:37:52Z",1642171072,"2022-01-14T19:19:39Z",1642187979,63194.36,"83",4.638349e+08,14.70312,1,46,0.4202153,278.9582,276.15,288.15
"B183_2022-01-15_23-41-46_2022-01-16_03-40-23",183,"2022-01-15T23:41:46Z",1642290106,"2022-01-16T03:40:23Z",1642304423,77156.7,"N1",5.251683e+08,6.5125,0,32,0.4738092,274.9937,273.15,286.15
"B183_2022-01-17_04-55-56_2022-01-17_19-43-10",183,"2022-01-17T04:55:56Z",1642395356,"2022-01-17T19:43:10Z",1642448590,224358.1,"83",1.529618e+09,17.51812,0,87,0.4671363,278.8969,276.15,288.15
"B183_2022-01-18_05-06-44_2022-01-18_08-11-59",183,"2022-01-18T05:06:44Z",1642482404,"2022-01-18T08:11:59Z",1642493519,43448.18,"83",3.244706e+08,16.48864,0,55,0.4515113,277.8918,276.15,288.15
"B183_2022-01-19_04-59-15_2022-01-19_08-18-23",183,"2022-01-19T04:59:15Z",1642568355,"2022-01-19T08:18:23Z",1642580303,48502.55,"83",3.597205e+08,20.1134,0,69,0.452088,277.6578,276.15,287.15
"B183_2022-01-19_14-33-19_2022-01-19_17-59-11",183,"2022-01-19T14:33:19Z",1642602799,"2022-01-19T17:59:11Z",1642615151,46771.39,"32",3.633992e+08,24.03922,1,58,0.829677,279.8147,278.15,288.15
"B183_2022-01-20_04-52-20_2022-01-20_19-43-31",183,"2022-01-20T04:52:20Z",1642654340,"2022-01-20T19:43:31Z",1642707811,224403.2,"83",1.57114e+09,15.02132,0,56,0.4688061,278.2237,277.15,287.15
"B183_2022-01-21_04-14-27_2022-01-21_23-02-23",183,"2022-01-21T04:14:27Z",1642738467,"2022-01-21T23:02:23Z",1642806143,298282.2,"33",2.136219e+09,17.97475,0,53,0.9399944,276.7357,275.15,288.15
"B183_2022-01-21_23-35-40_2022-01-22_03-26-24",183,"2022-01-21T23:35:40Z",1642808140,"2022-01-22T03:26:24Z",1642821984,71917.75,"N2",4.55476e+08,5.357143,0,23,0.4936078,275.3073,274.15,281.15
"B183_2022-01-22_23-46-42_2022-01-23_03-42-16",183,"2022-01-22T23:46:42Z",1642895202,"2022-01-23T03:42:16Z",1642909336,74391.34,"N1",4.907494e+08,7.723164,0,44,0.4769013,275.9254,274.15,287.15
"B183_2022-01-24_04-59-36_2022-01-24_18-23-26",183,"2022-01-24T04:59:36Z",1643000376,"2022-01-24T18:23:26Z",1643048606,199340.6,"83",1.364485e+09,14.59518,1,61,0.4884825,277.2548,276.15,287.15
"B183_2022-01-25_14-31-30_2022-01-25_19-37-07",183,"2022-01-25T14:31:30Z",1643121090,"2022-01-25T19:37:07Z",1643139427,77784.94,"83",5.228889e+08,17.30216,0,54,0.4023339,278.6926,276.15,292.15
"B183_2022-01-27_03-51-06_2022-01-27_08-11-25",183,"2022-01-27T03:51:06Z",1643255466,"2022-01-27T08:11:25Z",1643271085,79090.97,"46",5.848991e+08,10.84615,0,37,0.9676697,274.1103,273.15,288.15
"B183_2022-01-28_05-09-26_2022-01-29_00-07-48",183,"2022-01-28T05:09:26Z",1643346566,"2022-01-29T00:07:48Z",1643414868,276421,"72",2.023872e+09,20.4155,1,51,0.9265918,278.6516,277.15,288.15
"B183_2022-01-29_04-30-45_2022-01-29_19-24-44",183,"2022-01-29T04:30:45Z",1643430645,"2022-01-29T19:24:44Z",1643484284,242579.7,"33",1.576022e+09,15.0559,0,96,0.8841536,279.3317,276.15,288.15
"B183_2022-01-29_23-38-14_2022-01-30_03-46-30",183,"2022-01-29T23:38:14Z",1643499494,"2022-01-30T03:46:30Z",1643514390,78378.3,"N2",4.672334e+08,9.416667,1,29,0.5299725,279.8248,279.15,289.15
"B183_2022-01-30_09-17-51_2022-01-31_00-11-29",183,"2022-01-30T09:17:51Z",1643534271,"2022-01-31T00:11:29Z",1643587889,242282.5,"33",1.480554e+09,14.6972,0,50,0.8834182,280.374,278.15,288.15
"B183_2022-01-31_04-24-05_2022-01-31_08-34-25",183,"2022-01-31T04:24:05Z",1643603045,"2022-01-31T08:34:25Z",1643618065,66423.81,"33",4.626337e+08,20.63372,0,63,0.8153252,279.4901,278.15,289.15
"B183_2022-02-08_04-50-05_2022-02-08_19-44-37",183,"2022-02-08T04:50:05Z",1644295805,"2022-02-08T19:44:37Z",1644349477,220829.4,"83",1.427447e+09,16.51142,0,74,0.4351909,280.0331,276.15,287.15
"B183_2022-02-09_04-30-33_2022-02-09_21-50-38",183,"2022-02-09T04:30:33Z",1644381033,"2022-02-09T21:50:38Z",1644443438,274231.3,"33",1.812496e+09,19.5282,0,77,0.9363523,279.6632,275.15,289.15
"B183_2022-02-10_03-56-30_2022-02-10_09-13-08",183,"2022-02-10T03:56:30Z",1644465390,"2022-02-10T09:13:08Z",1644484388,76005.27,"72",5.440627e+08,17.29299,0,51,0.871309,278.313,276.15,289.15
"B183_2022-02-10_14-45-56_2022-02-10_18-56-12",183,"2022-02-10T14:45:56Z",1644504356,"2022-02-10T18:56:12Z",1644519372,63202.53,"83",4.07595e+08,23.27419,0,78,0.3725111,282.9233,280.15,291.15
"B183_2022-02-11_04-54-34_2022-02-11_19-48-34",183,"2022-02-11T04:54:34Z",1644555274,"2022-02-11T19:48:34Z",1644608914,224444.5,"83",1.538366e+09,14.40308,0,53,0.4419194,279.7653,278.15,288.15
"B183_2022-02-12_00-09-53_2022-02-12_03-14-16",183,"2022-02-12T00:09:53Z",1644624593,"2022-02-12T03:14:16Z",1644635656,59253.39,"N4",3.831529e+08,6.821053,0,30,0.5116594,276.8514,275.15,288.15
"B183_2022-02-12_23-26-14_2022-02-13_03-28-35",183,"2022-02-12T23:26:14Z",1644708374,"2022-02-13T03:28:35Z",1644722915,71977.2,"N2",4.714875e+08,10.38776,0,34,0.6036308,276.4637,274.15,287.15
"B183_2022-02-14_04-59-12_2022-02-14_08-17-25",183,"2022-02-14T04:59:12Z",1644814752,"2022-02-14T08:17:25Z",1644826645,48472.6,"83",3.694087e+08,18.43299,0,65,0.4700244,277.1773,275.15,288.15
"B183_2022-02-14_14-27-20_2022-02-14_19-32-03",183,"2022-02-14T14:27:20Z",1644848840,"2022-02-14T19:32:03Z",1644867123,77839.08,"83",5.208289e+08,13.4717,0,42,0.4082805,281.1115,279.15,289.15
"B183_2022-02-15_05-23-27_2022-02-15_08-38-02",183,"2022-02-15T05:23:27Z",1644902607,"2022-02-15T08:38:02Z",1644914282,49166.95,"83",3.500966e+08,14.5567,0,47,0.3735012,279.5589,279.15,288.15
"B183_2022-02-15_14-31-26_2022-02-15_19-43-41",183,"2022-02-15T14:31:26Z",1644935486,"2022-02-15T19:43:41Z",1644954221,77912.54,"83",5.311483e+08,19,0,61,0.418339,279.9674,279.15,288.6665
"B183_2022-02-16_05-20-34_2022-02-16_08-31-25",183,"2022-02-16T05:20:34Z",1644988834,"2022-02-16T08:31:25Z",1645000285,48550.3,"83",3.387267e+08,16.98969,0,50,0.4282221,279.7069,278.3188,288.15
"B183_2022-02-16_14-59-10_2022-02-16_19-11-33",183,"2022-02-16T14:59:10Z",1645023550,"2022-02-16T19:11:33Z",1645038693,63391.52,"83",4.594125e+08,16.45312,3,41,0.4118463,280.7464,280.15,291.15
"B183_2022-02-17_05-00-59_2022-02-17_18-21-11",183,"2022-02-17T05:00:59Z",1645074059,"2022-02-17T18:21:11Z",1645122071,199534.2,"83",1.245839e+09,16.0625,0,68,0.4836398,284.6515,281.15,289.15
"B183_2022-02-18_04-40-50_2022-02-18_19-42-53",183,"2022-02-18T04:40:50Z",1645159250,"2022-02-18T19:42:53Z",1645213373,224193.7,"83",1.283849e+09,13.2452,0,59,0.4546227,285.6463,281.15,289.15
"B183_2022-02-18_23-38-25_2022-02-19_04-01-19",183,"2022-02-18T23:38:25Z",1645227505,"2022-02-19T04:01:19Z",1645243279,78853.28,"N2",5.321266e+08,10.05128,0,43,0.5827575,279.6043,278.2749,289.15
"B183_2022-02-19_23-38-03_2022-02-20_03-51-17",183,"2022-02-19T23:38:03Z",1645313883,"2022-02-20T03:51:17Z",1645329077,78499.13,"N2",5.210037e+08,13.41026,0,46,0.5214874,279.5126,278.5374,288.15
"B183_2022-02-21_05-24-30_2022-02-21_08-32-19",183,"2022-02-21T05:24:30Z",1645421070,"2022-02-21T08:32:19Z",1645432339,48601.04,"83",3.903683e+08,20,0,64,0.412866,279.3717,278.15,289.15
"B183_2022-02-21_14-30-39_2022-02-21_19-34-54",183,"2022-02-21T14:30:39Z",1645453839,"2022-02-21T19:34:54Z",1645472094,77943.34,"83",5.818852e+08,14.16352,0,38,0.404908,279.387,278.15,289.15
"B183_2022-02-22_05-06-09_2022-02-22_08-12-31",183,"2022-02-22T05:06:09Z",1645506369,"2022-02-22T08:12:31Z",1645517551,43498.64,"83",3.256613e+08,17.44318,0,64,0.4997765,280.0529,278.15,288.15
"B183_2022-02-22_14-25-56_2022-02-22_19-39-28",183,"2022-02-22T14:25:56Z",1645539956,"2022-02-22T19:39:28Z",1645558768,77911.14,"83",4.754353e+08,17.14465,2,57,0.4183277,282.2939,281.15,289.15
"B183_2022-02-23_04-32-23_2022-02-23_21-49-31",183,"2022-02-23T04:32:23Z",1645590743,"2022-02-23T21:49:31Z",1645652971,274570.6,"33",1.642966e+09,16.63136,0,51,0.9300166,282.4214,279.15,291.15
"B183_2022-02-24_04-16-13_2022-02-24_22-41-57",183,"2022-02-24T04:16:13Z",1645676173,"2022-02-24T22:41:57Z",1645742517,292590.5,"33",1.828408e+09,17.46552,0,81,0.9224659,282.5188,278.15,291.15
"B183_2022-02-26_23-34-31_2022-02-27_03-36-49",183,"2022-02-26T23:34:31Z",1645918471,"2022-02-27T03:36:49Z",1645933009,75916.24,"N4",4.970956e+08,12.70391,0,43,0.4633056,276.6801,275.15,288.15
"B183_2022-02-28_05-26-25_2022-02-28_08-36-07",183,"2022-02-28T05:26:25Z",1646025985,"2022-02-28T08:36:07Z",1646037367,48601.04,"83",3.569149e+08,21.09278,0,72,0.4188192,276.3752,275.15,288.15
"B183_2022-02-28_14-09-55_2022-02-28_19-33-59",183,"2022-02-28T14:09:55Z",1646057395,"2022-02-28T19:33:59Z",1646076839,77856.24,"83",5.17122e+08,19.59748,1,60,0.4279763,281.6482,279.15,291.15
"B183_2022-03-01_14-30-39_2022-03-01_19-36-54",183,"2022-03-01T14:30:39Z",1646145039,"2022-03-01T19:36:54Z",1646163414,77891.53,"83",4.76013e+08,16.96855,1,59,0.4164671,281.3884,279.15,291.15
"B183_2022-03-02_14-17-00_2022-03-02_19-26-27",183,"2022-03-02T14:17:00Z",1646230620,"2022-03-02T19:26:27Z",1646249187,77778.28,"83",4.797221e+08,20.83648,1,61,0.4263787,283.8424,281.15,289.15
"B183_2022-03-03_05-02-22_2022-03-03_19-08-17",183,"2022-03-03T05:02:22Z",1646283742,"2022-03-03T19:08:17Z",1646334497,196787.3,"83",1.194185e+09,18.01061,1,68,0.4622114,283.3811,277.15,291.15
